🐼电视公告,#genre#
靖天卡通频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/jingtiancartoon_twn/playlist.m3u8
美亚电影频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/meiyamovie_twn/playlist.m3u8
龙祥电影频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lungxiangtime_twn/playlist.m3u8/playlist.m3u8
好莱坞电影限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/hollywoodmovies_twn/playlist.m3u8
AXN电影频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/axn_twn/playlist.m3u8
HBOFamily限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hbofamily/playlist.m3u8
HBO频道频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hbo/playlist.m3u8
HBO强档频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/hbohd_twn/playlist.m3u8
HBO原创频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/hbohits_twn/playlist.m3u8
CINE_MAX限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/cinemax_twn/playlist.m3u8
Animax_频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Animax/playlist.m3u8
mtv频道频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/mtvhd_twn/playlist.m3u8
WARNER频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/WarnerTV/playlist.m3u8
Moviesnow限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/moviesnow_raj/playlist.m3u8
StarMovies限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/starmovies_raj/playlist.m3u8
EYE-戏剧频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eyetvxiju_twn/playlist.m3u8
EYE-旅游频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eyetvtravel_twn/playlist.m3u8
美食星球频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/foodplanet_twn/playlist.m3u8
亚洲美食频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/afc_twn/playlist.m3u8
亚洲旅游壹限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/tlc_twn/playlist.m3u8
亚洲旅游贰限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/asiatravel_twn/playlist.m3u8
爱尔达影剧限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltayingju_twn/playlist.m3u8
爱尔达贰频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltasport2_twn/playlist.m3u8
爱尔达叁频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltasport3_twn/playlist.m3u8
纬来体育频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandsport/playlist.m3u8
博斯高球贰限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosigolf2_twn/playlist.m3u8
博斯网球频限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bositennis_twn/playlist.m3u8
博斯无限壹限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosiunlimited_twn/playlist.m3u8
博斯运动壹限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosisport1_twn/playlist.m3u8
博斯运动贰限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosisport2_twn/playlist.m3u8
特新斯特,#genre#
凤凰卫视高特,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯斯特,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港高特,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
无线新闻高特,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线翡翠斯特,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽斯特,http://php.jdshipin.com:8880/smt.php?id=Wlt
无线华丽斯特,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
无线明珠斯特,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
无线娱乐斯特,http://php.jdshipin.com:8880/smt.php?id=Tvbentertainment
千禧经典斯特,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
VIUTV英斯特,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
RTHK-31斯特,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RTHK-32斯特,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
美亚电影斯特,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
天映频道闽特,http://php.jdshipin.com:8880/smt.php?id=Celestial
Astr爱奇斯特,http://php.jdshipin.com:8880/smt.php?id=Qiyi
AstrQJ国斯特,http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astr欢喜斯特,http://php.jdshipin.com:8880/smt.php?id=Huahee
特波珠海,#genre#
Plus综合频道,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
有线新闻频道,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
无线新闻频道,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠频道,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
无线明珠频道,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
有线赛讯频道,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
有线综讯频道,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
ViuTv_频道粤,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTv_频道英,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK-31频道,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK-32频道,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK-33频道,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
RTHK-34频道,http://beishan008.asuscomm.com:8892/bysid/34.m3u8
特波测试,#genre#
Plus综合地波,http://43.251.102.18:4000/play/a00k
Plus综合地波,http://43.251.102.18:4000/play/a00c
凤凰香港地波,http://43.251.102.18:4000/play/a00e
凤凰香港地波,http://43.251.102.18:4000/play/a00m
有线新闻地波,http://43.251.102.18:4000/play/a004
无线新闻地波,http://43.251.102.18:4000/play/a00d
无线翡翠地波,http://43.251.102.18:4000/play/a00g
无线明珠地波,http://43.251.102.18:4000/play/a00b
有线综合地波,http://43.251.102.18:4000/play/a003
有线赛讯地波,http://43.251.102.18:4000/play/a002
ViuTV粤地波,http://43.251.102.18:4000/play/a00i
ViuTV英地波,http://43.251.102.18:4000/play/a00h
特闽AKtv,#genre#
Plus综合AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8
pₒₚc电影AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/popc/AKTV.m3u8
美亚电影AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
凤凰中文AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8
凤凰资讯AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8
凤凰香港AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8
中天新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
无线新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8
无线新美AKtv,http://aktv-stream.m16tv.cfd/stream/aktv2/null-1/AKTV.m3u8
无线翡翠AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null/AKTV.m3u8
无线明珠AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8
无线赛马AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/mytvsuper18/AKTV.m3u8
28ai赛马AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/28ai/AKTV.m3u8
黄金翡翠AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-21/AKTV.m3u8
无线娱乐AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/hk/AKTV.m3u8
无线经典AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-15/AKTV.m3u8
无线翡剧AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-18/AKTV.m3u8
无线明剧AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-19/AKTV.m3u8
无线J1美AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-17/AKTV.m3u8
tvbs新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/null-2/AKTV.m3u8
东森新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
寰宇新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
东方国际AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/null/AKTV.m3u8
国家地理AKtv,http://aktv-stream.m16tv.cfd/stream/aktv2/lovenaturehd/AKTV.m3u8
channeluAKtv,http://aktv-stream.m16tv.cfd/stream/aktv/channeluhd/AKTV.m3u8
channel5AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/channel5hd/AKTV.m3u8
channel8AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/channel8hd/AKTV.m3u8
thrIll电影AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/thrill/AKTV.m3u8
NHK新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/nhkworldjapan/AKTV.m3u8
CNA新闻AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/null-3/AKTV.m3u8
TVN韩综AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/tvn/AKTV.m3u8
KIX_韩综AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/kix/AKTV.m3u8
DW_综合AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/dw/AKTV.m3u8
france24AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/france24/AKTV.m3u8
rock影综AKtv,http://aktv-stream.m16tv.cfd/stream/aktv/rockaction/AKTV.m3u8
Nick综合AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/nickelodeon/AKTV.m3u8
Nick卡通AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/nickjr/AKTV.m3u8
AXN电影AKtv,http://aktv-stream.m16tv.cfd/stream/aktv2/axn/AKTV.m3u8
AniMAX_AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/animaxhk/AKTV.m3u8
ZooMoo-AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/zoomoo/AKTV.m3u8
NHK日本AKtv,http://aktv-stream.m16tv.cfd/stream/aktv3/nhk/AKTV.m3u8
闽南4Gtv,#genre#
中天新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv009/index.m3u8
东森新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv152/index.m3u8
tvbs新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv072/index.m3u8
寰宇新闻4Gtv,http://rjc6.love:50007/litv-longturn14/index.m3u8
非凡新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv010/index.m3u8
闽镜新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv075/index.m3u8
民视新闻4Gtv,http://rjc6.love:50007/litv-ftv13/index.m3u8
中视新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv074/index.m3u8
华视新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv052/index.m3u8
台视新闻4Gtv,http://rjc6.love:50007/4gtv-4gtv051/index.m3u8
民视闽南4Gtv,http://rjc6.love:50007/4gtv-4gtv002/index.m3u8
民视闽南4Gtv,http://rjc6.love:50007/4gtv-4gtv155/index.m3u8
中视闽南4Gtv,http://rjc6.love:50007/4gtv-4gtv040/index.m3u8
华视闽南4Gtv,http://rjc6.love:50007/4gtv-4gtv041/index.m3u8
台视闽南4Gtv,http://rjc6.love:50007/4gtv-4gtv066/index.m3u8
寰宇闽南4Gtv,http://rjc6.love:50007/litv-longturn15/index.m3u8
tvbs闽南4Gtv,http://rjc6.love:50007/4gtv-4gtv073/index.m3u8
民视台湾4Gtv,http://rjc6.love:50007/4gtv-4gtv001/index.m3u8
民视台湾4Gtv,http://rjc6.love:50007/4gtv-4gtv156/index.m3u8
民视第一4Gtv,http://rjc6.love:50007/4gtv-4gtv003/index.m3u8
民视旅游4Gtv,http://rjc6.love:50007/litv-ftv07/index.m3u8
民视影剧4Gtv,http://rjc6.love:50007/litv-ftv09/index.m3u8
民视综艺4Gtv,http://rjc6.love:50007/4gtv-4gtv004/index.m3u8
中视菁采4Gtv,http://rjc6.love:50007/4gtv-4gtv064/index.m3u8
中视经典4Gtv,http://rjc6.love:50007/4gtv-4gtv080/index.m3u8
台视财经4Gtv,http://rjc6.love:50007/4gtv-4gtv056/index.m3u8
公视戏剧4Gtv,http://rjc6.love:50007/4gtv-4gtv042/index.m3u8
闽南戏剧4Gtv,http://rjc6.love:50007/litv-longturn22/index.m3u8
国际财经4Gtv,http://rjc6.love:50007/4gtv-4gtv104/index.m3u8
东森财经4Gtv,http://rjc6.love:50007/4gtv-4gtv153/index.m3u8
tvbs精采4Gtv,http://rjc6.love:50007/4gtv-4gtv067/index.m3u8
tvbs欢乐4Gtv,http://rjc6.love:50007/4gtv-4gtv068/index.m3u8
八大精彩4Gtv,http://rjc6.love:50007/4gtv-4gtv034/index.m3u8
八大综艺4Gtv,http://rjc6.love:50007/4gtv-4gtv039/index.m3u8
爱达娱乐4Gtv,http://rjc6.love:50007/4gtv-4gtv070/index.m3u8
靖洋戏剧4Gtv,http://rjc6.love:50007/4gtv-4gtv045/index.m3u8
靖洋卡通4Gtv,http://rjc6.love:50007/4gtv-4gtv057/index.m3u8
靖天卡通4Gtv,http://rjc6.love:50007/4gtv-4gtv044/index.m3u8
靖天综合4Gtv,http://rjc6.love:50007/4gtv-4gtv046/index.m3u8
靖天日本4Gtv,http://rjc6.love:50007/4gtv-4gtv047/index.m3u8
靖天欢乐4Gtv,http://rjc6.love:50007/4gtv-4gtv054/index.m3u8
靖天映画4Gtv,http://rjc6.love:50007/4gtv-4gtv055/index.m3u8
靖天戏剧4Gtv,http://rjc6.love:50007/4gtv-4gtv058/index.m3u8
靖天电影4Gtv,http://rjc6.love:50007/4gtv-4gtv061/index.m3u8
靖天育乐4Gtv,http://rjc6.love:50007/4gtv-4gtv062/index.m3u8
靖天国际4Gtv,http://rjc6.love:50007/4gtv-4gtv063/index.m3u8
靖天资讯4Gtv,http://rjc6.love:50007/4gtv-4gtv065/index.m3u8
龙华卡通4Gtv,http://rjc6.love:50007/litv-longturn01/index.m3u8
龙华日韩4Gtv,http://rjc6.love:50007/litv-longturn11/index.m3u8
龙华偶像4Gtv,http://rjc6.love:50007/litv-longturn12/index.m3u8
龙华电影4Gtv,http://rjc6.love:50007/litv-longturn03/index.m3u8
龙华戏剧4Gtv,http://rjc6.love:50007/litv-longturn18/index.m3u8
龙华经典4Gtv,http://rjc6.love:50007/litv-longturn21/index.m3u8
国会频壹4Gtv,http://rjc6.love:50007/4gtv-4gtv084/index.m3u8
国会频贰4Gtv,http://rjc6.love:50007/4gtv-4gtv085/index.m3u8
好消息壹4Gtv,http://rjc6.love:50007/litv-ftv16/index.m3u8
好消息贰4Gtv,http://rjc6.love:50007/litv-ftv17/index.m3u8
智林体育4Gtv,http://rjc6.love:50007/4gtv-4gtv101/index.m3u8
博斯魅力4Gtv,http://rjc6.love:50007/litv-longturn04/index.m3u8
博斯网球4Gtv,http://rjc6.love:50007/litv-longturn09/index.m3u8
博高球壹4Gtv,http://rjc6.love:50007/litv-longturn05/index.m3u8
博高球贰4Gtv,http://rjc6.love:50007/litv-longturn06/index.m3u8
博运动壹4Gtv,http://rjc6.love:50007/litv-longturn07/index.m3u8
博运动贰4Gtv,http://rjc6.love:50007/litv-longturn08/index.m3u8
博无限壹4Gtv,http://rjc6.love:50007/litv-longturn10/index.m3u8
博无限贰4Gtv,http://rjc6.love:50007/litv-longturn13/index.m3u8
阿里郎台4Gtv,http://rjc6.love:50007/4gtv-4gtv079/index.m3u8
达文西台4Gtv,http://rjc6.love:50007/4gtv-4gtv018/index.m3u8
猪哥亮厅4Gtv,http://rjc6.love:50007/4gtv-4gtv006/index.m3u8
亚洲旅游4Gtv,http://rjc6.love:50007/litv-longturn17/index.m3u8
美国之音4Gtv,http://rjc6.love:50007/litv-ftv03/index.m3u8
半岛新闻4Gtv,http://rjc6.love:50007/litv-ftv10/index.m3u8
非凡商业4Gtv,http://rjc6.love:50007/4gtv-4gtv048/index.m3u8
第壹商业4Gtv,http://rjc6.love:50007/4gtv-4gtv109/index.m3u8
爱放动漫4Gtv,http://rjc6.love:50007/litv-ftv15/index.m3u8
古典音乐4Gtv,http://rjc6.love:50007/4gtv-4gtv059/index.m3u8
客家电视4Gtv,http://rjc6.love:50007/4gtv-4gtv043/index.m3u8
华仁纪实4Gtv,http://rjc6.love:50007/4gtv-4gtv013/index.m3u8
时尚运动4Gtv,http://rjc6.love:50007/4gtv-4gtv014/index.m3u8
生活英语4Gtv,http://rjc6.love:50007/litv-longturn20/index.m3u8
采昌影剧4Gtv,http://rjc6.love:50007/4gtv-4gtv049/index.m3u8
数位电影4Gtv,http://rjc6.love:50007/4gtv-4gtv011/index.m3u8
Amc电影4Gtv,http://rjc6.love:50007/4gtv-4gtv017/index.m3u8
CAT电影4Gtv,http://rjc6.love:50007/4gtv-4gtv076/index.m3u8
TRA体育4Gtv,http://rjc6.love:50007/4gtv-4gtv077/index.m3u8
SMArt台4Gtv,http://rjc6.love:50007/litv-longturn19/index.m3u8
GLO-Bet4Gtv,http://rjc6.love:50007/4gtv-4gtv016/index.m3u8
TRACEU4Gtv,http://rjc6.love:50007/4gtv-4gtv082/index.m3u8
MEZZOl4Gtv,http://rjc6.love:50007/4gtv-4gtv083/index.m3u8
Ginx_TV4Gtv,http://rjc6.love:50007/4gtv-4gtv053/index.m3u8
央卫斯特,#genre#
CCTV-01斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv1
CCTV-02斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv2
CCTV-03斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv3
CCTV-04斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Cctv4
CCTV-04斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv4
CCTV-05斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv5
CCTV 5+斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv5plus
CCTV-06斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv6
CCTV-07斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv7
CCTV-08斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv8hd
CCTV-09斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv9hd
CCTV-10斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv10hd
CCTV-11斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv11
CCTV-12斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv12
CCTV-13斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv13
CCTV-14斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv14
CCTV-15斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv15
CGTN_英斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=CGTN
北京卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=beijing
深圳卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=shenzhen
广西卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=guangxi
湖北卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hubei
东南卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=fujian
广东珠江斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=zhujiang
CCTV-01斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv1
CCTV-02斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv2
CCTV-03斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv3
CCTV-04斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Cctv4
CCTV-04斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv4
CCTV-05斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5
CCTV 5+斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5plus
CCTV-06斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv6
CCTV-07斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv7
CCTV-08斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv8hd
CCTV-09斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv9hd
CCTV-10斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv10hd
CCTV-11斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv11
CCTV-12斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv12
CCTV-13斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv13
CCTV-14斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv14
CCTV-15斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv15
CGTN_英斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=CGTN
北京卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=beijing
深圳卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=shenzhen
广西卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=guangxi
湖北卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=hubei
东南卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=fujian
广东珠江斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=zhujiang
特区斯特,#genre#
凤凰卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixtv_hd
凤凰资讯斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixinfo_hd
凤凰香港斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn
中天新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
有线新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hoycaijing_twn
无线新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=inews_twn
无线翡翠斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=jade_twn
无线华丽斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Wlt
